,address,area,building,identifier,location,lot,summary,utilities,vintage
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3261880136061, 'fips': '36061', 'apn': '1129003900016000000005E', 'apnOrig': '1129003900016000000005E', 'attomId': 32618801}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3294523336061, 'fips': '36061', 'apn': '1129003900016000000012F', 'apnOrig': '1129003900016000000012F', 'attomId': 32945233}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3294523436061, 'fips': '36061', 'apn': '1129003900016000000014E', 'apnOrig': '1129003900016000000014E', 'attomId': 32945234}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3294523536061, 'fips': '36061', 'apn': '1129003900016000000015E', 'apnOrig': '1129003900016000000015E', 'attomId': 32945235}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3294523636061, 'fips': '36061', 'apn': '1129003900016000000003E', 'apnOrig': '1129003900016000000003E', 'attomId': 32945236}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3682459936061, 'fips': '36061', 'apn': '1129003900016000000010E', 'apnOrig': '1129003900016000000010E', 'attomId': 36824599}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3682460036061, 'fips': '36061', 'apn': '112900390001600000001EE', 'apnOrig': '112900390001600000001EE', 'attomId': 36824600}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 3682460136061, 'fips': '36061', 'apn': '1129003900016000000007E', 'apnOrig': '1129003900016000000007E', 'attomId': 36824601}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 5420825936061, 'fips': '36061', 'apn': '1129003900016000000005F', 'apnOrig': '1129003900016000000005F', 'attomId': 54208259}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}","{'obPropId': 15434383836061, 'fips': '36061', 'apn': '1129003900016000000089F', 'apnOrig': '1129003900016000000089F', 'attomId': 154343838}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '06', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '102', 'yearbuilteffective': 0}}","{'obPropId': 16924591136061, 'fips': '36061', 'apn': '1129003900016000000001F', 'apnOrig': '1129003900016000000001F', 'attomId': 169245911}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '06', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '102', 'yearbuilteffective': 0}}","{'obPropId': 16924591236061, 'fips': '36061', 'apn': '1129003900016000000002F', 'apnOrig': '1129003900016000000002F', 'attomId': 169245912}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
0,"{'country': 'US', 'countrySubd': 'NY', 'line1': '16 W 77TH ST', 'line2': 'NEW YORK, NY 10024', 'locality': 'New York', 'matchCode': 'ExaStr', 'oneLine': '16 W 77TH ST, NEW YORK, NY 10024', 'postal1': '10024', 'postal2': '5126', 'postal3': 'C053'}","{'blockNum': '1129', 'countrysecsubd': 'New York County', 'countyuse1': '111', 'muncode': 'NY', 'munname': 'NEW YORK(MANHATTAN)', 'srvySection': '04', 'srvyTownship': '06', 'subdtractnum': '0', 'taxcodearea': '0'}","{'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'LIVING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '102', 'yearbuilteffective': 0}}","{'obPropId': 16924591336061, 'fips': '36061', 'apn': '1129003900016000000004E', 'apnOrig': '1129003900016000000004E', 'attomId': 169245913}","{'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.779829', 'longitude': '-73.974758', 'distance': 0.0}","{'depth': 0, 'frontage': 0, 'lotnum': '39', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}","{'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COOPERATIVE', 'yearbuilt': 0, 'propLandUse': 'COOPERATIVE', 'propIndicator': '10'}",{},"{'lastModified': '2018-9-10', 'pubDate': '2018-9-16'}"
